timestamp;vehicle_gps_position.lat;vehicle_gps_position.lon;vehicle_gps_position.alt;vehicle_gps_position.eph;vehicle_gps_position.epv;vehicle_gps_position.hdop;vehicle_gps_position.vdop;vehicle_gps_position.noise_per_ms;vehicle_gps_position.satellites_used;vehicle_air_data.baro_alt_meter;vehicle_local_position.dist_bottom;vehicle_local_position.z
207185251;473242291;387755535;36523;5.0410004;2.209;0.74;1.0799999;58;13;33.272087;3.108374;-1.3061674
207285099;473242230;387755485;35977;7.7250004;2.759;0.66999996;0.90999997;58;14;33.272087;3.127415;-1.3252083
207385078;473242230;387755485;35977;7.7250004;2.759;0.66999996;0.90999997;58;14;33.438553;3.1310024;-1.3287957
207484891;473242230;387755485;35977;7.7250004;2.759;0.66999996;0.90999997;58;14;33.438553;3.120114;-1.3179075
207584826;473242230;387755485;35977;7.7250004;2.759;0.66999996;0.90999997;58;14;33.79527;3.1001546;-1.297948
207684832;473242230;387755485;35977;7.7250004;2.759;0.66999996;0.90999997;58;14;33.79527;3.0807528;-1.2785463
207784873;473242189;387755451;35613;9.769;3.1690001;1.3199999;1.5;58;10;33.89832;3.0674074;-1.2652007
207884604;473242189;387755451;35613;9.769;3.1690001;1.3199999;1.5;58;10;33.89832;3.0632849;-1.2610782
207984562;473242189;387755451;35613;9.769;3.1690001;1.3199999;1.5;58;10;33.79527;3.06638;-1.2641735
208074440;473242189;387755451;35613;9.769;3.1690001;1.3199999;1.5;58;10;33.79527;3.071124;-1.2689173
208179387;473242189;387755451;35613;9.769;3.1690001;1.3199999;1.5;58;10;34.315804;3.0826874;-1.2804807
208279368;473242078;387755573;34680;12.379001;4.052;99.99;99.99;54;0;34.315804;3.0976253;-1.2954186
208379238;473242078;387755573;34680;12.379001;4.052;99.99;99.99;54;0;34.21011;3.1203718;-1.3181652
208479042;473242078;387755573;34680;12.379001;4.052;99.99;99.99;54;0;34.21011;3.1476727;-1.345466
208579180;473242078;387755573;34680;12.379001;4.052;99.99;99.99;54;0;34.10706;3.173697;-1.3714902
208679037;473242078;387755573;34680;12.379001;4.052;99.99;99.99;54;0;34.10706;3.2016132;-1.3994066
208778835;473242025;387755574;34251;14.418;4.543;99.99;99.99;54;0;34.191616;3.2274318;-1.425225
208878823;473242025;387755574;34251;14.418;4.543;99.99;99.99;54;0;34.191616;3.250081;-1.4478743
208978716;473242025;387755574;34251;14.418;4.543;99.99;99.99;54;0;33.562744;3.2695816;-1.4673749
209078575;473242025;387755574;34251;14.418;4.543;99.99;99.99;54;0;33.562744;3.2827609;-1.4805542
209178705;473242025;387755574;34251;14.418;4.543;99.99;99.99;54;0;33.89832;3.2916803;-1.4894736
209278550;473241946;387755576;33606;17.778002;5.3250003;99.99;99.99;54;0;33.89832;3.2931523;-1.4909458
209378303;473241946;387755576;33606;17.778002;5.3250003;99.99;99.99;54;0;33.668434;3.2900472;-1.4878405
209478241;473241946;387755576;33606;17.778002;5.3250003;99.99;99.99;54;0;33.668434;3.2823973;-1.4801906
209578236;473241946;387755576;33606;17.778002;5.3250003;99.99;99.99;54;0;34.796707;3.2671394;-1.4649327
209688184;473241946;387755576;33606;17.778002;5.3250003;99.99;99.99;54;0;34.796707;3.2511055;-1.4488989
209777936;473241893;387755578;33177;20.211;5.8750005;99.99;99.99;54;0;34.796707;3.2442684;-1.4420617
209887925;473241893;387755578;33177;20.211;5.8750005;99.99;99.99;54;0;34.545685;3.251649;-1.4494421
209978037;473241893;387755578;33177;20.211;5.8750005;99.99;99.99;54;0;34.648735;3.2691813;-1.4669745
210077614;473241893;387755578;33177;20.211;5.8750005;99.99;99.99;54;0;34.648735;3.3006659;-1.4984592
210177760;473241893;387755578;33177;20.211;5.8750005;99.99;99.99;54;0;34.273525;3.332836;-1.5306293
